ID,Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B04,HLSS30_020_B08,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
1,53.2,22.9,2020-09-03,34UFD,0.017,0.3101,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-09-08,34UFD,0.3203,0.4378,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-09-11,34UFD,0.0177,0.3551,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-09-13,34UFD,0.0362,0.318,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-09-18,34UFD,0.0244,0.2683,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-09-21,34UFD,0.0205,0.2669,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-09-23,34UFD,0.0238,0.2958,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-09-26,34UFD,0.0445,0.3045,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-09-28,34UFD,0.0213,0.2988,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-10-01,34UFD,0.0615,0.3187,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-10-03,34UFD,0.0426,0.2696,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-10-06,34UFD,0.0219,0.2612,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-10-18,34UFD,0.1717,0.3273,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-10-28,34UFD,0.2894,0.2759,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-10-31,34UFD,0.7511,0.7706,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-11-05,34UFD,0.2956,0.3341,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-11-10,34UFD,0.2867,0.342,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-11-20,34UFD,0.029,0.1197,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-11-25,34UFD,0.2286,0.3561,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-11-27,34UFD,0.4256,0.6068,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-11-30,34UFD,0.2786,0.3459,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2020-12-02,34UFD,0.0144,0.1295,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2020-12-07,34UFD,0.0439,0.1361,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-01-09,34UFD,0.7238,0.6375,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-01-14,34UFD,0.3463,0.3262,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-01-16,34UFD,0.7498,0.7476,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-01-19,34UFD,0.0224,0.1565,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-01-21,34UFD,0.4172,0.4237,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-01-29,34UFD,0.7401,0.6993,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-01-31,34UFD,0.5831,0.5525,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-02-05,34UFD,0.1473,0.2082,80.0,0b01010000,0b01,Low aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-02-15,34UFD,0.1332,0.1957,80.0,0b01010000,0b01,Low aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-02-18,34UFD,0.0865,0.1834,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-02-23,34UFD,0.1879,0.2566,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-02-25,34UFD,0.059,0.1637,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-02-28,34UFD,0.7044,0.6882,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-03-02,34UFD,0.407,0.4348,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-03-05,34UFD,0.0222,0.1028,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-03-10,34UFD,0.0456,0.187,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-03-15,34UFD,0.1002,0.2092,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-03-17,34UFD,0.7443,0.7615,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-03-20,34UFD,0.0364,0.1123,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-03-22,34UFD,0.0353,0.1204,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-03-27,34UFD,0.0511,0.137,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-01,34UFD,0.0384,0.1039,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-04,34UFD,0.4292,0.5179,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-09,34UFD,0.0449,0.1025,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-11,34UFD,0.053,0.1422,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-19,34UFD,0.0428,0.1421,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-21,34UFD,0.0686,0.1749,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-24,34UFD,1.0855,1.0738,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-26,34UFD,0.0858,0.172,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-04-29,34UFD,0.0971,0.2701,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-04,34UFD,0.0522,0.2654,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-06,34UFD,0.033,0.254,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-09,34UFD,0.0667,0.3062,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-11,34UFD,0.0313,0.2405,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-14,34UFD,0.0216,0.287,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-16,34UFD,0.9018,0.9395,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-21,34UFD,0.8661,0.9232,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-24,34UFD,0.3672,0.5977,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-26,34UFD,0.6002,0.6417,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-29,34UFD,0.8224,0.9237,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-05-31,34UFD,0.66,0.7651,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-03,34UFD,0.0843,0.4406,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-05,34UFD,0.0287,0.257,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-08,34UFD,0.0224,0.3277,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-10,34UFD,0.0252,0.4374,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-13,34UFD,0.908,0.901,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-15,34UFD,0.0363,0.3063,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-18,34UFD,0.0208,0.3437,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-20,34UFD,0.0234,0.3517,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-23,34UFD,0.0606,0.4025,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-25,34UFD,0.032,0.3991,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-28,34UFD,0.0186,0.3796,72.0,0b01001000,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-06-30,34UFD,0.0474,0.4079,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-03,34UFD,0.019,0.3549,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-05,34UFD,0.0036,0.1426,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-08,34UFD,0.0194,0.34,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-10,34UFD,0.0573,0.3089,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-13,34UFD,0.0215,0.3262,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-15,34UFD,0.0368,0.3267,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-18,34UFD,0.0316,0.3247,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-20,34UFD,0.1971,0.3957,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-23,34UFD,0.0228,0.3856,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-25,34UFD,0.0308,0.3448,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-28,34UFD,0.0202,0.3075,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-07-30,34UFD,0.0235,0.3169,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-08-04,34UFD,0.3163,0.4231,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-08-07,34UFD,0.0777,0.4262,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-08-09,34UFD,0.0191,0.3238,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-08-12,34UFD,0.7966,0.873,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-08-14,34UFD,0.0422,0.3156,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-08-19,34UFD,0.2273,0.432,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-08-22,34UFD,0.0125,0.1676,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-01,34UFD,-0.0072,0.1016,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-03,34UFD,0.0215,0.2759,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-06,34UFD,0.0528,0.3289,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-08,34UFD,0.0225,0.2839,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-11,34UFD,0.0211,0.2763,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-13,34UFD,0.1004,0.3792,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-21,34UFD,0.7933,0.8151,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-26,34UFD,0.0208,0.2399,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-09-28,34UFD,0.3146,0.4899,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-01,34UFD,0.1029,0.3802,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-03,34UFD,0.0233,0.2257,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-06,34UFD,0.0338,0.2302,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-08,34UFD,0.0271,0.2189,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-11,34UFD,0.1477,0.3985,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-13,34UFD,0.0056,0.0988,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-16,34UFD,0.152,0.2623,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-18,34UFD,0.0936,0.2851,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-21,34UFD,1.0507,0.9858,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-23,34UFD,0.3487,0.3989,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-26,34UFD,0.0452,0.1828,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-10-31,34UFD,0.0348,0.1279,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-11-05,34UFD,0.915,0.8604,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-11-07,34UFD,0.6969,0.6873,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-11-10,34UFD,0.03,0.1036,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-11-12,34UFD,0.2667,0.3293,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-11-20,34UFD,0.0032,0.0497,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2021-11-30,34UFD,0.4637,0.5447,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-12-02,34UFD,0.6875,0.6889,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2021-12-05,34UFD,0.8603,0.8618,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-01-09,34UFD,0.4272,0.4017,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-01-14,34UFD,1.4283,1.408,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-01-21,34UFD,0.4007,0.4172,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-01-24,34UFD,0.1778,0.2243,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-01-26,34UFD,0.2948,0.4267,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-01-29,34UFD,0.0349,0.103,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2022-01-31,34UFD,0.4438,0.4767,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-02-03,34UFD,0.7421,0.7048,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-02-08,34UFD,0.0321,0.1101,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2022-02-10,34UFD,0.0306,0.0941,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2022-02-13,34UFD,0.0453,0.1342,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
1,53.2,22.9,2022-02-15,34UFD,0.031,0.0978,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
1,53.2,22.9,2022-02-18,34UFD,0.615,0.6373,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
